source,target,label,weight,id
user_891,movie_285,5,1.0,74269
user_454,movie_285,2,0.4,74466
user_858,movie_100,3,0.6,74480
user_59,movie_519,4,0.8,74505
user_860,movie_316,3,0.6,74577
user_699,movie_124,4,0.8,74640
user_458,movie_513,4,0.8,74672
user_707,movie_318,5,1.0,74707
user_835,movie_484,4,0.8,74772
user_426,movie_100,4,0.8,74873
user_426,movie_519,4,0.8,74952
user_591,movie_64,5,1.0,74959
user_313,movie_427,5,1.0,74963
user_491,movie_654,5,1.0,74965
user_232,movie_50,4,0.8,75046
user_460,movie_124,4,0.8,75105
user_884,movie_100,5,1.0,75153
user_807,movie_199,5,1.0,75189
user_666,movie_484,4,0.8,75252
user_728,movie_124,3,0.6,75261
user_733,movie_285,4,0.8,75264
user_848,movie_474,5,1.0,75347
user_503,movie_484,4,0.8,75394
user_413,movie_515,5,1.0,75411
user_639,movie_511,4,0.8,75449
user_753,movie_427,5,1.0,75452
user_333,movie_483,4,0.8,75536
user_629,movie_100,5,1.0,75563
user_780,movie_603,2,0.4,75580
user_316,movie_427,5,1.0,75634
user_694,movie_603,4,0.8,75652
user_503,movie_199,4,0.8,75669
user_694,movie_483,5,1.0,75714
user_830,movie_197,4,0.8,75728
user_548,movie_50,5,1.0,75750
user_524,movie_12,3,0.6,75769
user_535,movie_302,3,0.6,75888
user_547,movie_302,5,1.0,75903
user_488,movie_178,4,0.8,75933
user_908,movie_484,4,0.8,75942
user_383,movie_316,5,1.0,75971
user_852,movie_50,5,1.0,75989
user_389,movie_199,5,1.0,76017
user_788,movie_199,5,1.0,76081
user_13,movie_132,4,0.8,76124
user_326,movie_427,4,0.8,76233
user_144,movie_100,5,1.0,76257
user_316,movie_100,4,0.8,76450
user_912,movie_654,3,0.6,76483
user_237,movie_483,5,1.0,76507
user_720,movie_316,4,0.8,76620
user_7,movie_318,5,1.0,76634
user_766,movie_50,4,0.8,76655
user_908,movie_427,5,1.0,76767
user_929,movie_318,4,0.8,76769
user_163,movie_316,5,1.0,76835
user_469,movie_603,5,1.0,76844
user_321,movie_479,4,0.8,76866
user_766,movie_474,5,1.0,76963
user_666,movie_479,4,0.8,77009
user_683,movie_132,5,1.0,77053
user_829,movie_515,4,0.8,77088
user_902,movie_483,4,0.8,77091
user_666,movie_654,5,1.0,77100
user_583,movie_519,5,1.0,77113
user_836,movie_318,5,1.0,77175
user_696,movie_124,5,1.0,77227
user_673,movie_12,4,0.8,77310
user_752,movie_302,5,1.0,77488
user_406,movie_285,5,1.0,77494
user_271,movie_100,5,1.0,77499
user_106,movie_100,3,0.6,77675
user_788,movie_132,5,1.0,77713
user_503,movie_190,5,1.0,77744
user_138,movie_474,5,1.0,77751
user_271,movie_178,3,0.6,77789
user_672,movie_515,5,1.0,77849
user_694,movie_318,5,1.0,77863
user_562,movie_50,5,1.0,77876
user_666,movie_64,4,0.8,77885
user_234,movie_513,5,1.0,77889
user_328,movie_498,5,1.0,77916
user_59,movie_285,4,0.8,77936
user_234,movie_661,5,1.0,77982
user_492,movie_199,3,0.6,78011
user_650,movie_100,4,0.8,78138
user_836,movie_603,5,1.0,78197
user_780,movie_318,5,1.0,78221
user_780,movie_474,3,0.6,78260
user_232,movie_178,5,1.0,78261
user_379,movie_474,5,1.0,78269
user_878,movie_474,5,1.0,78272
user_343,movie_64,5,1.0,78283
user_474,movie_654,5,1.0,78352
user_406,movie_197,4,0.8,78446
user_523,movie_197,5,1.0,78483
user_506,movie_132,4,0.8,78505
user_733,movie_515,5,1.0,78546
user_503,movie_197,5,1.0,78644
user_533,movie_511,4,0.8,78650
user_830,movie_498,5,1.0,78669
user_656,movie_302,3,0.6,78686
user_830,movie_484,5,1.0,78742
user_406,movie_661,5,1.0,78813
user_835,movie_318,5,1.0,78828
user_533,movie_654,3,0.6,78853
user_325,movie_511,4,0.8,78887
user_503,movie_100,5,1.0,78913
user_90,movie_479,5,1.0,78940
user_835,movie_427,4,0.8,79015
user_481,movie_199,5,1.0,79035
user_894,movie_12,5,1.0,79044
user_420,movie_124,5,1.0,79096
user_464,movie_515,5,1.0,79104
user_830,movie_474,5,1.0,79128
user_326,movie_474,5,1.0,79148
user_845,movie_302,3,0.6,79198
user_389,movie_654,5,1.0,79208
user_379,movie_197,5,1.0,79268
user_349,movie_285,5,1.0,79291
user_745,movie_12,5,1.0,79353
user_666,movie_511,4,0.8,79428
user_562,movie_190,4,0.8,79492
user_318,movie_134,5,1.0,79579
user_929,movie_483,4,0.8,79583
user_340,movie_480,5,1.0,79686
user_745,movie_483,1,0.2,79713
user_655,movie_480,4,0.8,79784
user_942,movie_50,5,1.0,79825
user_908,movie_423,4,0.8,79842
user_900,movie_318,4,0.8,79867
user_548,movie_316,4,0.8,79873
user_819,movie_302,5,1.0,79992
user_848,movie_498,5,1.0,80006
user_573,movie_423,3,0.6,80042
user_829,movie_427,4,0.8,80064
user_7,movie_197,4,0.8,80142
user_932,movie_661,5,1.0,80160
user_707,movie_480,3,0.6,80198
user_878,movie_498,4,0.8,80210
user_524,movie_64,2,0.4,80224
user_516,movie_515,4,0.8,80293
user_480,movie_302,4,0.8,80331
user_6,movie_285,3,0.6,80335
user_894,movie_316,4,0.8,80355
user_533,movie_483,4,0.8,80428
user_454,movie_498,3,0.6,80446
user_883,movie_603,4,0.8,80462
user_900,movie_483,4,0.8,80497
user_406,movie_100,4,0.8,80610
user_60,movie_603,5,1.0,80614
user_678,movie_100,5,1.0,80622
user_185,movie_480,4,0.8,80643
user_731,movie_484,3,0.6,80653
user_929,movie_480,3,0.6,80715
user_623,movie_603,4,0.8,80744
user_85,movie_474,5,1.0,80810
user_426,movie_484,5,1.0,80844
user_707,movie_483,5,1.0,80845
user_883,movie_519,5,1.0,80890
user_666,movie_498,5,1.0,80964
user_731,movie_64,5,1.0,81026
user_883,movie_661,4,0.8,81043
user_395,movie_515,4,0.8,81045
user_326,movie_199,5,1.0,81205
user_72,movie_197,5,1.0,81233
user_524,movie_302,5,1.0,81415
user_406,movie_124,4,0.8,81549
user_406,movie_483,4,0.8,81560
user_934,movie_190,4,0.8,81639
user_934,movie_302,4,0.8,81666
user_188,movie_50,4,0.8,81777
user_788,movie_498,5,1.0,81789
user_503,movie_124,5,1.0,81848
user_888,movie_100,4,0.8,81901
user_883,movie_100,4,0.8,82162
user_535,movie_484,5,1.0,82214
user_745,movie_50,2,0.4,82272
user_576,movie_124,4,0.8,82284
user_766,movie_197,3,0.6,82291
user_662,movie_100,5,1.0,82344
user_694,movie_474,4,0.8,82403
user_533,movie_480,4,0.8,82501
user_485,movie_302,5,1.0,82502
user_87,movie_134,4,0.8,82562
user_409,movie_603,5,1.0,82618
user_829,movie_190,4,0.8,82647
user_902,movie_302,3,0.6,82671
user_458,movie_199,4,0.8,82753
user_474,movie_427,5,1.0,82768
user_655,movie_318,4,0.8,82797
user_860,movie_302,4,0.8,82840
user_883,movie_316,5,1.0,82933
user_707,movie_197,4,0.8,82991
user_848,movie_661,3,0.6,83011
user_694,movie_427,4,0.8,83012
user_883,movie_318,4,0.8,83119
user_454,movie_302,4,0.8,83273
user_123,movie_134,4,0.8,83292
user_583,movie_483,5,1.0,83301
user_878,movie_318,5,1.0,83383
user_91,movie_474,3,0.6,83442
user_553,movie_50,4,0.8,83512
user_535,movie_197,5,1.0,83525
user_694,movie_100,4,0.8,83551
user_573,movie_654,4,0.8,83582
user_82,movie_483,5,1.0,83604
user_780,movie_498,5,1.0,83662
user_7,movie_12,5,1.0,83704
user_650,movie_132,4,0.8,83713
user_426,movie_661,4,0.8,83829
user_423,movie_316,4,0.8,83865
user_82,movie_318,4,0.8,83878
user_707,movie_199,2,0.4,83994
user_891,movie_100,5,1.0,84056
user_651,movie_515,5,1.0,84173
user_562,movie_511,2,0.4,84185
user_931,movie_316,5,1.0,84205
user_48,movie_302,4,0.8,84215
user_937,movie_124,4,0.8,84339
user_312,movie_124,3,0.6,84356
user_423,movie_100,5,1.0,84359
user_328,movie_50,4,0.8,84363
user_902,movie_423,4,0.8,84413
user_564,movie_302,3,0.6,84442
user_409,movie_134,5,1.0,84491
user_535,movie_132,5,1.0,84502
user_516,movie_474,5,1.0,84554
user_650,movie_519,4,0.8,84574
user_558,movie_100,5,1.0,84592
user_60,movie_423,4,0.8,84616
user_392,movie_316,5,1.0,84628
user_197,movie_50,5,1.0,84676
user_731,movie_190,5,1.0,84710
user_562,movie_483,4,0.8,84711
user_766,movie_484,4,0.8,84712
user_639,movie_423,2,0.4,84749
user_934,movie_427,4,0.8,84865
user_788,movie_423,5,1.0,84936
user_934,movie_132,4,0.8,84989
user_655,movie_132,3,0.6,85045
user_533,movie_498,4,0.8,85071
user_807,movie_132,4,0.8,85098
user_655,movie_316,4,0.8,85142
user_932,movie_519,4,0.8,85251
user_694,movie_661,5,1.0,85258
user_753,movie_64,4,0.8,85415
user_82,movie_603,5,1.0,85433
user_902,movie_479,4,0.8,85453
user_825,movie_100,4,0.8,85482
user_830,movie_427,5,1.0,85512
user_20,movie_50,3,0.6,85542
user_666,movie_124,3,0.6,85572
user_835,movie_132,5,1.0,85716
user_572,movie_100,3,0.6,85836
user_932,movie_654,5,1.0,85894
user_932,movie_479,5,1.0,85901
user_934,movie_661,4,0.8,85960
user_328,movie_316,5,1.0,85964
user_878,movie_285,5,1.0,86054
user_876,movie_511,5,1.0,86058
user_308,movie_480,4,0.8,86149
user_464,movie_479,4,0.8,86204
user_848,movie_654,5,1.0,86257
user_942,movie_484,5,1.0,86291
user_701,movie_124,5,1.0,86318
user_616,movie_316,4,0.8,86337
user_825,movie_124,3,0.6,86360
user_848,movie_427,5,1.0,86532
user_932,movie_480,5,1.0,86599
user_409,movie_511,5,1.0,86649
user_929,movie_100,4,0.8,86800
user_731,movie_603,5,1.0,86850
user_648,movie_474,4,0.8,86852
user_573,movie_519,4,0.8,86869
user_60,movie_519,4,0.8,86896
user_799,movie_427,5,1.0,86897
user_120,movie_515,5,1.0,86987
user_883,movie_511,4,0.8,87010
user_934,movie_316,4,0.8,87022
user_942,movie_661,4,0.8,87031
user_535,movie_318,4,0.8,87086
user_830,movie_661,4,0.8,87088
user_548,movie_515,5,1.0,87091
user_7,movie_50,5,1.0,87115
user_158,movie_285,5,1.0,87143
user_883,movie_302,5,1.0,87325
user_900,movie_654,2,0.4,87519
user_766,movie_178,4,0.8,87585
user_932,movie_484,5,1.0,87610
user_932,movie_178,5,1.0,87739
user_696,movie_178,4,0.8,87794
user_638,movie_511,3,0.6,87827
user_696,movie_285,4,0.8,87892
user_395,movie_318,4,0.8,87919
user_942,movie_316,4,0.8,88120
user_655,movie_427,4,0.8,88218
user_908,movie_654,3,0.6,88245
user_655,movie_479,4,0.8,88257
user_932,movie_100,5,1.0,88377
user_60,movie_483,5,1.0,88471
user_900,movie_100,4,0.8,88588
user_655,movie_515,4,0.8,88599
user_607,movie_100,4,0.8,88649
user_894,movie_50,4,0.8,88681
user_533,movie_64,5,1.0,88757
user_10,movie_12,5,1.0,88811
user_932,movie_603,5,1.0,88827
user_271,movie_427,5,1.0,88850
user_835,movie_285,4,0.8,88938
user_318,movie_423,5,1.0,88981
user_583,movie_100,5,1.0,88989
user_506,movie_199,4,0.8,89004
user_906,movie_124,4,0.8,89022
user_694,movie_484,4,0.8,89050
user_912,movie_479,4,0.8,89101
user_655,movie_197,3,0.6,89104
user_860,movie_100,4,0.8,89362
user_441,movie_100,3,0.6,89410
user_912,movie_474,3,0.6,89452
user_488,movie_132,3,0.6,89626
user_883,movie_124,5,1.0,89698
user_908,movie_50,4,0.8,89707
user_848,movie_50,5,1.0,89713
user_10,movie_479,5,1.0,89790
user_506,movie_484,4,0.8,89855
user_26,movie_515,4,0.8,89862
user_932,movie_427,4,0.8,89930
user_926,movie_302,4,0.8,89943
user_499,movie_519,3,0.6,89979
user_908,movie_515,4,0.8,90029
user_807,movie_515,4,0.8,90045
user_848,movie_197,5,1.0,90072
user_266,movie_100,5,1.0,90073
user_326,movie_519,5,1.0,90085
user_934,movie_498,3,0.6,90102
user_704,movie_197,5,1.0,90121
user_458,movie_515,4,0.8,90134
user_807,movie_50,5,1.0,90194
user_591,movie_603,5,1.0,90221
user_830,movie_134,3,0.6,90248
user_506,movie_12,5,1.0,90256
user_929,movie_423,4,0.8,90315
user_878,movie_515,4,0.8,90366
user_883,movie_12,4,0.8,90424
user_883,movie_285,5,1.0,90427
user_766,movie_132,4,0.8,90488
user_937,movie_50,5,1.0,90509
user_704,movie_100,4,0.8,90540
user_655,movie_603,4,0.8,90572
user_753,movie_316,4,0.8,90615
user_252,movie_124,5,1.0,90642
user_666,movie_50,3,0.6,90695
user_666,movie_100,4,0.8,90701
user_591,movie_511,3,0.6,90753
user_807,movie_484,4,0.8,90831
user_745,movie_302,4,0.8,90866
user_413,movie_100,4,0.8,90883
user_312,movie_484,5,1.0,90973
user_488,movie_134,2,0.4,90984
user_383,movie_124,4,0.8,91102
user_878,movie_64,5,1.0,91190
user_13,movie_515,2,0.4,91224
user_912,movie_661,2,0.4,91284
user_693,movie_654,3,0.6,91312
user_848,movie_484,5,1.0,91328
user_894,movie_190,5,1.0,91389
user_932,movie_134,4,0.8,91438
user_848,movie_134,5,1.0,91443
user_464,movie_50,4,0.8,91516
user_784,movie_302,5,1.0,91672
user_492,movie_474,5,1.0,91687
user_553,movie_483,5,1.0,91722
user_329,movie_423,4,0.8,91759
user_894,movie_124,5,1.0,91762
user_807,movie_318,5,1.0,91876
user_707,movie_654,4,0.8,91946
user_312,movie_197,4,0.8,92031
user_454,movie_511,3,0.6,92083
user_707,movie_134,4,0.8,92096
user_535,movie_134,5,1.0,92099
user_464,movie_12,5,1.0,92125
user_908,movie_124,3,0.6,92148
user_934,movie_199,4,0.8,92211
user_934,movie_483,3,0.6,92285
user_237,movie_64,5,1.0,92353
user_234,movie_190,3,0.6,92538
user_106,movie_318,5,1.0,92631
user_651,movie_302,5,1.0,92652
user_942,movie_480,5,1.0,92668
user_312,movie_511,5,1.0,92681
user_884,movie_515,4,0.8,92706
user_558,movie_285,5,1.0,92710
user_841,movie_302,5,1.0,92715
user_912,movie_64,4,0.8,92795
user_13,movie_285,5,1.0,92946
user_707,movie_190,5,1.0,92984
user_908,movie_603,4,0.8,93009
user_82,movie_134,4,0.8,93043
user_937,movie_100,3,0.6,93067
user_841,movie_316,4,0.8,93076
user_848,movie_511,4,0.8,93141
user_883,movie_479,5,1.0,93207
user_908,movie_100,4,0.8,93211
user_491,movie_12,5,1.0,93232
user_929,movie_50,4,0.8,93235
user_835,movie_134,3,0.6,93258
user_929,movie_484,3,0.6,93271
user_39,movie_302,5,1.0,93371
user_932,movie_199,5,1.0,93446
user_535,movie_50,5,1.0,93509
user_655,movie_513,3,0.6,93840
user_121,movie_318,5,1.0,93842
user_883,movie_190,4,0.8,93945
user_306,movie_285,4,0.8,94002
user_693,movie_178,5,1.0,94032
user_666,movie_12,4,0.8,94051
user_856,movie_316,5,1.0,94133
user_836,movie_302,5,1.0,94138
user_929,movie_654,3,0.6,94143
user_908,movie_12,3,0.6,94214
user_10,movie_484,5,1.0,94231
user_932,movie_511,5,1.0,94266
user_683,movie_513,5,1.0,94348
user_908,movie_483,4,0.8,94412
user_535,movie_498,4,0.8,94441
user_524,movie_134,5,1.0,94442
user_559,movie_513,5,1.0,94448
user_693,movie_50,3,0.6,94557
user_666,movie_513,4,0.8,94581
user_704,movie_519,3,0.6,94601
user_499,movie_100,4,0.8,94664
user_321,movie_498,5,1.0,94818
user_883,movie_199,4,0.8,94894
user_594,movie_100,4,0.8,94936
user_929,movie_12,4,0.8,94983
user_707,movie_285,5,1.0,94997
user_848,movie_199,5,1.0,95040
user_848,movie_483,5,1.0,95052
user_848,movie_519,5,1.0,95110
user_650,movie_474,4,0.8,95226
user_639,movie_285,1,0.2,95362
user_535,movie_190,4,0.8,95363
user_616,movie_302,5,1.0,95413
user_648,movie_603,5,1.0,95417
user_650,movie_511,5,1.0,95523
user_894,movie_100,4,0.8,95534
user_883,movie_515,5,1.0,95553
user_915,movie_302,4,0.8,95562
user_848,movie_479,5,1.0,95590
user_772,movie_302,5,1.0,95648
user_825,movie_285,3,0.6,95673
user_2,movie_302,5,1.0,95678
user_185,movie_302,4,0.8,95706
user_788,movie_511,5,1.0,95708
user_931,movie_100,4,0.8,95713
user_553,movie_178,5,1.0,95757
user_90,movie_498,5,1.0,95782
user_576,movie_100,4,0.8,95799
user_733,movie_100,5,1.0,95812
user_766,movie_519,4,0.8,95837
user_120,movie_50,4,0.8,95890
user_458,movie_64,4,0.8,96078
user_296,movie_498,5,1.0,96136
user_454,movie_132,2,0.4,96185
user_611,movie_302,5,1.0,96198
user_852,movie_100,4,0.8,96199
user_942,movie_124,4,0.8,96210
user_912,movie_498,5,1.0,96289
user_932,movie_474,5,1.0,96357
user_553,movie_134,4,0.8,96385
user_544,movie_302,5,1.0,96400
user_900,movie_661,4,0.8,96418
user_693,movie_134,4,0.8,96461
user_876,movie_318,5,1.0,96492
user_929,movie_197,3,0.6,96529
user_942,movie_318,5,1.0,96749
user_312,movie_199,5,1.0,96815
user_932,movie_513,5,1.0,96846
user_707,movie_479,3,0.6,96960
user_409,movie_178,5,1.0,97008
user_458,movie_483,5,1.0,97031
user_639,movie_100,1,0.2,97259
user_313,movie_603,5,1.0,97320
user_82,movie_484,4,0.8,97360
user_225,movie_479,4,0.8,97368
user_780,movie_427,3,0.6,97435
user_745,movie_603,4,0.8,97514
user_848,movie_132,5,1.0,97521
user_573,movie_134,4,0.8,97661
user_271,movie_515,5,1.0,97716
user_308,movie_513,3,0.6,97759
user_360,movie_474,5,1.0,97763
user_420,movie_285,5,1.0,97790
user_884,movie_285,4,0.8,97840
user_693,movie_197,3,0.6,97882
user_204,movie_12,4,0.8,97948
user_594,movie_199,4,0.8,98028
user_780,movie_515,3,0.6,98035
user_693,movie_484,3,0.6,98083
user_858,movie_515,4,0.8,98115
user_883,movie_513,5,1.0,98240
user_931,movie_302,4,0.8,98285
user_704,movie_134,5,1.0,98318
user_406,movie_654,4,0.8,98372
user_666,movie_483,5,1.0,98381
user_673,movie_302,3,0.6,98432
user_942,movie_197,5,1.0,98484
user_934,movie_134,4,0.8,98490
user_934,movie_474,4,0.8,98528
user_474,movie_190,3,0.6,98687
user_313,movie_197,5,1.0,98732
user_454,movie_64,4,0.8,98823
user_97,movie_423,5,1.0,98854
user_648,movie_50,5,1.0,98855
user_894,movie_318,5,1.0,98869
user_942,movie_498,5,1.0,99005
user_678,movie_285,3,0.6,99042
user_807,movie_483,5,1.0,99044
user_458,movie_100,4,0.8,99084
user_932,movie_197,5,1.0,99115
user_65,movie_178,5,1.0,99167
user_524,movie_519,4,0.8,99204
user_929,movie_479,4,0.8,99232
user_908,movie_318,5,1.0,99348
user_906,movie_285,5,1.0,99358
user_807,movie_423,5,1.0,99379
user_932,movie_64,2,0.4,99411
user_590,movie_124,5,1.0,99416
user_594,movie_515,5,1.0,99445
user_524,movie_318,4,0.8,99560
user_912,movie_427,5,1.0,99645
user_766,movie_498,4,0.8,99679
user_474,movie_124,5,1.0,99752
user_188,movie_484,5,1.0,99809
user_648,movie_318,3,0.6,99899
user_780,movie_50,5,1.0,99949
user_650,movie_479,5,1.0,99963
user_298,movie_474,4,0.8,100006
user_60,movie_427,5,1.0,100068
user_225,movie_480,5,1.0,100083
user_271,movie_132,5,1.0,100108
user_7,movie_479,4,0.8,100140
user_85,movie_427,3,0.6,100161
user_232,movie_483,5,1.0,100211
user_123,movie_427,3,0.6,100296
user_271,movie_199,4,0.8,100371
user_13,movie_498,4,0.8,100438
