source,target,type,id,label,weight
"user_897","movie_472","rated",63364,5,5
"user_374","movie_527","rated",63365,4,4
"user_789","movie_50","rated",63366,5,5
"user_653","movie_179","rated",63367,4,4
"user_731","movie_427","rated",63368,5,5
"user_773","movie_176","rated",63369,4,4
"user_561","movie_70","rated",63370,4,4
"user_561","movie_86","rated",63371,4,4
"user_863","movie_361","rated",63372,5,5
"user_685","movie_299","rated",63373,2,2
"user_887","movie_1","rated",63374,5,5
"user_13","movie_750","rated",63375,5,5
"user_379","movie_644","rated",63376,5,5
"user_85","movie_1070","rated",63377,4,4
"user_399","movie_144","rated",63378,3,3
"user_697","movie_288","rated",63379,2,2
"user_881","movie_112","rated",63380,2,2
"user_632","movie_82","rated",63381,4,4
"user_889","movie_728","rated",63382,3,3
"user_554","movie_204","rated",63383,5,5
"user_373","movie_80","rated",63384,3,3
"user_198","movie_462","rated",63385,3,3
"user_727","movie_167","rated",63386,2,2
"user_676","movie_471","rated",63387,3,3
"user_387","movie_248","rated",63388,4,4
"user_833","movie_1231","rated",63389,4,4
"user_878","movie_212","rated",63390,3,3
"user_623","movie_210","rated",63391,5,5
"user_781","movie_174","rated",63392,5,5
"user_13","movie_817","rated",63393,1,1
"user_171","movie_288","rated",63394,2,2
"user_758","movie_657","rated",63395,5,5
"user_458","movie_129","rated",63396,4,4
"user_374","movie_756","rated",63397,3,3
"user_165","movie_174","rated",63398,4,4
"user_313","movie_654","rated",63399,5,5
"user_648","movie_275","rated",63400,5,5
"user_901","movie_275","rated",63401,3,3
"user_780","movie_187","rated",63402,5,5
"user_727","movie_369","rated",63403,2,2
"user_655","movie_375","rated",63404,2,2
"user_545","movie_98","rated",63405,5,5
"user_823","movie_642","rated",63406,4,4
"user_489","movie_902","rated",63407,4,4
"user_181","movie_847","rated",63408,1,1
"user_894","movie_302","rated",63409,4,4
"user_379","movie_96","rated",63410,5,5
"user_825","movie_515","rated",63411,4,4
"user_846","movie_673","rated",63412,4,4
"user_545","movie_423","rated",63413,4,4
"user_495","movie_665","rated",63414,1,1
"user_43","movie_542","rated",63415,3,3
"user_572","movie_319","rated",63416,4,4
"user_760","movie_1037","rated",63417,5,5
"user_880","movie_1001","rated",63418,2,2
"user_627","movie_100","rated",63419,5,5
"user_751","movie_226","rated",63420,3,3
"user_417","movie_172","rated",63421,3,3
"user_505","movie_127","rated",63422,1,1
"user_780","movie_511","rated",63423,5,5
"user_271","movie_2","rated",63424,1,1
"user_293","movie_175","rated",63425,2,2
"user_629","movie_475","rated",63426,4,4
"user_543","movie_792","rated",63427,4,4
"user_494","movie_121","rated",63428,4,4
"user_13","movie_506","rated",63429,5,5
"user_488","movie_289","rated",63430,1,1
"user_843","movie_672","rated",63431,3,3
"user_886","movie_118","rated",63432,1,1
"user_757","movie_432","rated",63433,3,3
"user_209","movie_1086","rated",63434,4,4
"user_586","movie_83","rated",63435,2,2
"user_509","movie_268","rated",63436,2,2
"user_815","movie_1078","rated",63437,2,2
"user_803","movie_688","rated",63438,1,1
"user_774","movie_774","rated",63439,1,1
"user_369","movie_179","rated",63440,4,4
"user_655","movie_1256","rated",63441,3,3
"user_889","movie_381","rated",63442,4,4
"user_308","movie_185","rated",63443,4,4
"user_212","movie_87","rated",63444,5,5
"user_634","movie_544","rated",63445,3,3
"user_788","movie_809","rated",63446,3,3
"user_545","movie_78","rated",63447,2,2
"user_553","movie_559","rated",63448,3,3
"user_577","movie_1517","rated",63449,3,3
"user_168","movie_458","rated",63450,1,1
"user_896","movie_525","rated",63451,5,5
"user_7","movie_651","rated",63452,5,5
"user_829","movie_855","rated",63453,4,4
"user_23","movie_367","rated",63454,4,4
"user_889","movie_1267","rated",63455,3,3
"user_648","movie_183","rated",63456,5,5
"user_840","movie_495","rated",63457,3,3
"user_399","movie_388","rated",63458,2,2
"user_493","movie_369","rated",63459,2,2
"user_871","movie_241","rated",63460,3,3
"user_682","movie_881","rated",63461,3,3
"user_388","movie_302","rated",63462,5,5
"user_379","movie_331","rated",63463,4,4
"user_660","movie_254","rated",63464,1,1
"user_417","movie_596","rated",63465,3,3
"user_840","movie_285","rated",63466,4,4
"user_896","movie_212","rated",63467,2,2
"user_305","movie_729","rated",63468,3,3
"user_765","movie_522","rated",63469,5,5
"user_746","movie_1","rated",63470,4,4
"user_592","movie_358","rated",63471,1,1
"user_314","movie_283","rated",63472,4,4
"user_65","movie_25","rated",63473,4,4
"user_682","movie_98","rated",63474,4,4
"user_503","movie_277","rated",63475,4,4
"user_892","movie_1219","rated",63476,2,2
"user_716","movie_601","rated",63477,4,4
"user_707","movie_311","rated",63478,4,4
"user_484","movie_274","rated",63479,4,4
"user_385","movie_855","rated",63480,5,5
"user_774","movie_692","rated",63481,1,1
"user_272","movie_234","rated",63482,4,4
"user_585","movie_165","rated",63483,4,4
"user_666","movie_163","rated",63484,3,3
"user_487","movie_222","rated",63485,4,4
"user_892","movie_661","rated",63486,5,5
"user_867","movie_498","rated",63487,4,4
"user_617","movie_859","rated",63488,3,3
"user_723","movie_169","rated",63489,4,4
"user_750","movie_288","rated",63490,4,4
"user_827","movie_690","rated",63491,3,3
"user_429","movie_433","rated",63492,3,3
"user_599","movie_288","rated",63493,4,4
"user_573","movie_180","rated",63494,4,4
"user_665","movie_257","rated",63495,3,3
"user_598","movie_347","rated",63496,3,3
"user_676","movie_890","rated",63497,1,1
"user_416","movie_38","rated",63498,3,3
"user_574","movie_340","rated",63499,1,1
"user_749","movie_746","rated",63500,5,5
"user_716","movie_393","rated",63501,3,3
"user_561","movie_87","rated",63502,3,3
"user_749","movie_322","rated",63503,4,4
"user_405","movie_229","rated",63504,1,1
"user_647","movie_121","rated",63505,4,4
"user_654","movie_215","rated",63506,4,4
"user_410","movie_323","rated",63507,3,3
"user_805","movie_5","rated",63508,4,4
"user_491","movie_284","rated",63509,3,3
"user_371","movie_449","rated",63510,3,3
"user_779","movie_21","rated",63511,5,5
"user_627","movie_471","rated",63512,3,3
"user_283","movie_91","rated",63513,5,5
"user_343","movie_410","rated",63514,3,3
"user_201","movie_468","rated",63515,4,4
"user_773","movie_1240","rated",63516,3,3
"user_713","movie_342","rated",63517,3,3
"user_236","movie_179","rated",63518,1,1
"user_749","movie_237","rated",63519,3,3
"user_545","movie_117","rated",63520,4,4
"user_21","movie_769","rated",63521,1,1
"user_42","movie_941","rated",63522,4,4
"user_13","movie_69","rated",63523,4,4
"user_848","movie_95","rated",63524,5,5
"user_718","movie_1047","rated",63525,3,3
"user_892","movie_432","rated",63526,4,4
"user_870","movie_704","rated",63527,3,3
"user_629","movie_193","rated",63528,5,5
"user_116","movie_603","rated",63529,3,3
"user_746","movie_222","rated",63530,3,3
"user_864","movie_245","rated",63531,4,4
"user_896","movie_136","rated",63532,5,5
"user_875","movie_923","rated",63533,5,5
"user_709","movie_508","rated",63534,4,4
"user_698","movie_172","rated",63535,5,5
"user_813","movie_988","rated",63536,3,3
"user_878","movie_402","rated",63537,4,4
"user_721","movie_77","rated",63538,5,5
"user_493","movie_151","rated",63539,3,3
"user_853","movie_301","rated",63540,1,1
"user_899","movie_208","rated",63541,3,3
"user_901","movie_509","rated",63542,4,4
"user_741","movie_478","rated",63543,5,5
"user_727","movie_79","rated",63544,4,4
"user_782","movie_681","rated",63545,3,3
"user_826","movie_11","rated",63546,4,4
"user_142","movie_147","rated",63547,1,1
"user_221","movie_1098","rated",63548,4,4
"user_833","movie_385","rated",63549,3,3
"user_896","movie_752","rated",63550,1,1
"user_311","movie_1297","rated",63551,4,4
"user_505","movie_742","rated",63552,4,4
"user_291","movie_173","rated",63553,5,5
"user_450","movie_511","rated",63554,5,5
"user_592","movie_333","rated",63555,5,5
"user_316","movie_174","rated",63556,1,1
"user_548","movie_79","rated",63557,5,5
"user_385","movie_59","rated",63558,2,2
"user_666","movie_607","rated",63559,4,4
"user_747","movie_1159","rated",63560,2,2
"user_779","movie_195","rated",63561,5,5
"user_840","movie_79","rated",63562,4,4
"user_622","movie_1408","rated",63563,1,1
"user_715","movie_1215","rated",63564,1,1
"user_365","movie_316","rated",63565,4,4
"user_798","movie_805","rated",63566,4,4
"user_749","movie_510","rated",63567,4,4
"user_657","movie_282","rated",63568,3,3
"user_825","movie_281","rated",63569,3,3
"user_398","movie_178","rated",63570,5,5
"user_503","movie_1475","rated",63571,5,5
"user_764","movie_743","rated",63572,1,1
"user_648","movie_431","rated",63573,5,5
"user_878","movie_71","rated",63574,4,4
"user_705","movie_826","rated",63575,4,4
"user_457","movie_226","rated",63576,3,3
"user_141","movie_407","rated",63577,2,2
"user_846","movie_1239","rated",63578,2,2
"user_774","movie_528","rated",63579,4,4
"user_702","movie_227","rated",63580,4,4
"user_671","movie_226","rated",63581,3,3
"user_380","movie_215","rated",63582,3,3
"user_642","movie_141","rated",63583,4,4
"user_602","movie_1","rated",63584,4,4
"user_798","movie_280","rated",63585,2,2
"user_690","movie_581","rated",63586,2,2
"user_409","movie_435","rated",63587,3,3
"user_766","movie_568","rated",63588,2,2
"user_833","movie_558","rated",63589,4,4
"user_763","movie_144","rated",63590,3,3
"user_286","movie_988","rated",63591,3,3
"user_551","movie_597","rated",63592,4,4
"user_677","movie_14","rated",63593,1,1
"user_875","movie_514","rated",63594,5,5
"user_125","movie_709","rated",63595,3,3
"user_640","movie_346","rated",63596,4,4
"user_13","movie_902","rated",63597,3,3
"user_495","movie_1245","rated",63598,5,5
"user_661","movie_8","rated",63599,5,5
"user_457","movie_378","rated",63600,4,4
"user_848","movie_165","rated",63601,5,5
"user_627","movie_230","rated",63602,4,4
"user_824","movie_292","rated",63603,3,3
"user_833","movie_185","rated",63604,5,5
"user_655","movie_238","rated",63605,3,3
"user_727","movie_127","rated",63606,4,4
"user_428","movie_294","rated",63607,4,4
"user_561","movie_511","rated",63608,4,4
"user_882","movie_559","rated",63609,3,3
"user_719","movie_293","rated",63610,3,3
"user_339","movie_655","rated",63611,4,4
"user_368","movie_127","rated",63612,4,4
"user_579","movie_1110","rated",63613,1,1
"user_288","movie_197","rated",63614,5,5
"user_881","movie_630","rated",63615,4,4
"user_584","movie_431","rated",63616,3,3
"user_777","movie_1079","rated",63617,2,2
"user_886","movie_173","rated",63618,5,5
"user_831","movie_174","rated",63619,5,5
"user_634","movie_288","rated",63620,3,3
"user_844","movie_216","rated",63621,5,5
"user_682","movie_151","rated",63622,5,5
"user_840","movie_531","rated",63623,5,5
"user_18","movie_72","rated",63624,3,3
"user_748","movie_153","rated",63625,4,4
"user_771","movie_1","rated",63626,5,5
"user_782","movie_1251","rated",63627,3,3
"user_22","movie_62","rated",63628,4,4
"user_363","movie_735","rated",63629,3,3
"user_650","movie_214","rated",63630,3,3
"user_90","movie_1136","rated",63631,3,3
"user_889","movie_402","rated",63632,3,3
"user_699","movie_340","rated",63633,4,4
"user_731","movie_705","rated",63634,5,5
"user_506","movie_855","rated",63635,4,4
"user_840","movie_507","rated",63636,4,4
"user_880","movie_802","rated",63637,3,3
"user_533","movie_934","rated",63638,3,3
"user_519","movie_350","rated",63639,5,5
"user_276","movie_501","rated",63640,4,4
"user_699","movie_191","rated",63641,3,3
"user_705","movie_99","rated",63642,3,3
"user_648","movie_1028","rated",63643,2,2
"user_717","movie_280","rated",63644,4,4
"user_711","movie_496","rated",63645,5,5
"user_429","movie_473","rated",63646,3,3
"user_504","movie_517","rated",63647,4,4
"user_618","movie_962","rated",63648,1,1
"user_655","movie_899","rated",63649,2,2
"user_867","movie_295","rated",63650,4,4
"user_753","movie_180","rated",63651,2,2
"user_64","movie_132","rated",63652,4,4
"user_804","movie_511","rated",63653,4,4
"user_715","movie_697","rated",63654,2,2
"user_882","movie_15","rated",63655,5,5
"user_629","movie_132","rated",63656,5,5
"user_727","movie_5","rated",63657,3,3
"user_263","movie_260","rated",63658,2,2
"user_894","movie_845","rated",63659,3,3
"user_823","movie_692","rated",63660,4,4
"user_831","movie_258","rated",63661,2,2
"user_846","movie_578","rated",63662,3,3
"user_287","movie_235","rated",63663,4,4
"user_826","movie_802","rated",63664,4,4
"user_897","movie_214","rated",63665,5,5
"user_493","movie_24","rated",63666,4,4
"user_730","movie_410","rated",63667,1,1
"user_787","movie_750","rated",63668,5,5
"user_44","movie_194","rated",63669,5,5
"user_805","movie_725","rated",63670,3,3
"user_712","movie_729","rated",63671,5,5
"user_405","movie_168","rated",63672,1,1
"user_385","movie_427","rated",63673,4,4
"user_406","movie_672","rated",63674,2,2
"user_506","movie_518","rated",63675,4,4
"user_279","movie_100","rated",63676,4,4
"user_852","movie_515","rated",63677,5,5
"user_577","movie_627","rated",63678,5,5
"user_664","movie_56","rated",63679,4,4
"user_453","movie_4","rated",63680,4,4
"user_843","movie_450","rated",63681,2,2
"user_75","movie_508","rated",63682,4,4
"user_188","movie_194","rated",63683,3,3
"user_429","movie_72","rated",63684,2,2
"user_248","movie_121","rated",63685,2,2
"user_830","movie_313","rated",63686,5,5
"user_62","movie_704","rated",63687,2,2
"user_592","movie_346","rated",63688,4,4
"user_821","movie_106","rated",63689,2,2
"user_891","movie_50","rated",63690,4,4
"user_619","movie_566","rated",63691,4,4
"user_298","movie_199","rated",63692,4,4
"user_788","movie_1277","rated",63693,3,3
"user_391","movie_215","rated",63694,4,4
"user_878","movie_530","rated",63695,5,5
"user_416","movie_614","rated",63696,5,5
"user_664","movie_702","rated",63697,4,4
"user_881","movie_151","rated",63698,2,2
"user_595","movie_222","rated",63699,3,3
"user_881","movie_118","rated",63700,4,4
"user_764","movie_13","rated",63701,2,2
"user_625","movie_1020","rated",63702,3,3
"user_896","movie_686","rated",63703,3,3
"user_145","movie_106","rated",63704,4,4
"user_623","movie_216","rated",63705,4,4
"user_568","movie_479","rated",63706,5,5
"user_899","movie_694","rated",63707,5,5
"user_262","movie_650","rated",63708,4,4
"user_189","movie_433","rated",63709,5,5
"user_738","movie_161","rated",63710,4,4
"user_746","movie_202","rated",63711,5,5
"user_470","movie_1084","rated",63712,3,3
"user_717","movie_307","rated",63713,5,5
"user_903","movie_1132","rated",63714,3,3
"user_533","movie_182","rated",63715,3,3
"user_604","movie_218","rated",63716,3,3
"user_637","movie_1244","rated",63717,1,1
"user_13","movie_690","rated",63718,3,3
"user_848","movie_640","rated",63719,1,1
"user_721","movie_181","rated",63720,5,5
"user_580","movie_348","rated",63721,3,3
"user_670","movie_611","rated",63722,5,5
"user_782","movie_298","rated",63723,4,4
"user_826","movie_228","rated",63724,3,3
"user_758","movie_20","rated",63725,4,4
"user_595","movie_864","rated",63726,4,4
"user_586","movie_54","rated",63727,3,3
"user_493","movie_154","rated",63728,4,4
"user_655","movie_251","rated",63729,3,3
"user_880","movie_1267","rated",63730,4,4
"user_145","movie_222","rated",63731,5,5
"user_846","movie_232","rated",63732,3,3
"user_835","movie_197","rated",63733,5,5
"user_899","movie_209","rated",63734,5,5
"user_804","movie_24","rated",63735,5,5
"user_822","movie_926","rated",63736,2,2
"user_886","movie_208","rated",63737,3,3
"user_212","movie_317","rated",63738,5,5
"user_894","movie_752","rated",63739,3,3
"user_394","movie_771","rated",63740,4,4
"user_277","movie_221","rated",63741,4,4
"user_784","movie_898","rated",63742,4,4
"user_543","movie_423","rated",63743,3,3
"user_621","movie_367","rated",63744,3,3
"user_854","movie_147","rated",63745,3,3
"user_889","movie_81","rated",63746,4,4
"user_808","movie_245","rated",63747,4,4
"user_699","movie_127","rated",63748,3,3
"user_174","movie_1091","rated",63749,3,3
"user_552","movie_280","rated",63750,3,3
"user_565","movie_515","rated",63751,5,5
"user_868","movie_101","rated",63752,4,4
"user_693","movie_79","rated",63753,4,4
"user_806","movie_133","rated",63754,5,5
"user_880","movie_118","rated",63755,3,3
"user_597","movie_118","rated",63756,3,3
"user_606","movie_678","rated",63757,3,3
"user_606","movie_206","rated",63758,4,4
"user_774","movie_826","rated",63759,2,2
"user_230","movie_161","rated",63760,5,5
"user_588","movie_117","rated",63761,4,4
"user_697","movie_833","rated",63762,3,3
"user_776","movie_635","rated",63763,4,4
"user_389","movie_77","rated",63764,2,2
"user_851","movie_132","rated",63765,4,4
"user_896","movie_849","rated",63766,2,2
"user_894","movie_255","rated",63767,3,3
"user_539","movie_275","rated",63768,4,4
"user_805","movie_99","rated",63769,2,2
"user_13","movie_558","rated",63770,1,1
"user_896","movie_744","rated",63771,3,3
"user_110","movie_54","rated",63772,4,4
"user_498","movie_10","rated",63773,5,5
"user_880","movie_1518","rated",63774,2,2
"user_648","movie_1029","rated",63775,2,2
"user_177","movie_1110","rated",63776,3,3
"user_796","movie_222","rated",63777,5,5
"user_804","movie_181","rated",63778,5,5
"user_761","movie_471","rated",63779,3,3
"user_442","movie_410","rated",63780,4,4
"user_805","movie_259","rated",63781,1,1
"user_561","movie_238","rated",63782,4,4
"user_472","movie_1014","rated",63783,4,4
"user_880","movie_4","rated",63784,4,4
"user_886","movie_357","rated",63785,4,4
"user_492","movie_527","rated",63786,5,5
"user_452","movie_815","rated",63787,2,2
"user_882","movie_1015","rated",63788,3,3
"user_402","movie_510","rated",63789,5,5
"user_507","movie_50","rated",63790,5,5
"user_821","movie_763","rated",63791,3,3
"user_379","movie_381","rated",63792,5,5
"user_904","movie_9","rated",63793,4,4
"user_886","movie_3","rated",63794,3,3
"user_303","movie_1182","rated",63795,2,2
"user_397","movie_268","rated",63796,4,4
"user_533","movie_143","rated",63797,4,4
"user_18","movie_59","rated",63798,4,4
"user_833","movie_665","rated",63799,3,3
"user_264","movie_675","rated",63800,4,4
"user_819","movie_303","rated",63801,4,4
"user_795","movie_217","rated",63802,1,1
"user_889","movie_1074","rated",63803,3,3
"user_545","movie_566","rated",63804,4,4
"user_235","movie_82","rated",63805,2,2
"user_456","movie_1198","rated",63806,4,4
"user_378","movie_239","rated",63807,3,3
"user_887","movie_111","rated",63808,5,5
"user_889","movie_576","rated",63809,3,3
"user_520","movie_310","rated",63810,4,4
"user_537","movie_539","rated",63811,1,1
"user_758","movie_109","rated",63812,3,3
"user_587","movie_877","rated",63813,2,2
"user_786","movie_732","rated",63814,4,4
"user_291","movie_249","rated",63815,4,4
"user_546","movie_313","rated",63816,2,2
"user_617","movie_345","rated",63817,1,1
"user_619","movie_808","rated",63818,3,3
"user_401","movie_471","rated",63819,4,4
"user_533","movie_126","rated",63820,4,4
"user_357","movie_456","rated",63821,3,3
"user_815","movie_501","rated",63822,3,3
"user_587","movie_330","rated",63823,3,3
"user_760","movie_172","rated",63824,3,3
"user_823","movie_1135","rated",63825,3,3
"user_883","movie_30","rated",63826,4,4
"user_334","movie_753","rated",63827,4,4
"user_886","movie_7","rated",63828,5,5
"user_514","movie_216","rated",63829,5,5
"user_177","movie_678","rated",63830,3,3
"user_707","movie_194","rated",63831,4,4
"user_774","movie_926","rated",63832,1,1
"user_454","movie_317","rated",63833,4,4
"user_732","movie_305","rated",63834,2,2
"user_837","movie_20","rated",63835,4,4
"user_43","movie_546","rated",63836,4,4
"user_706","movie_471","rated",63837,4,4
"user_758","movie_186","rated",63838,5,5
"user_390","movie_258","rated",63839,5,5
"user_883","movie_194","rated",63840,3,3
"user_112","movie_310","rated",63841,4,4
"user_659","movie_792","rated",63842,4,4
"user_667","movie_216","rated",63843,4,4
"user_500","movie_407","rated",63844,3,3
"user_622","movie_111","rated",63845,4,4
"user_868","movie_403","rated",63846,2,2
"user_907","movie_1057","rated",63847,3,3
"user_846","movie_229","rated",63848,3,3
"user_766","movie_729","rated",63849,3,3
"user_463","movie_1606","rated",63850,2,2
"user_864","movie_124","rated",63851,5,5
"user_487","movie_546","rated",63852,3,3
"user_655","movie_1268","rated",63853,3,3
"user_796","movie_403","rated",63854,4,4
"user_303","movie_866","rated",63855,2,2
"user_731","movie_1503","rated",63856,5,5
"user_577","movie_735","rated",63857,5,5
"user_543","movie_13","rated",63858,3,3
"user_711","movie_829","rated",63859,2,2
"user_568","movie_641","rated",63860,5,5
"user_704","movie_603","rated",63861,5,5
"user_839","movie_950","rated",63862,4,4
"user_840","movie_638","rated",63863,3,3
"user_871","movie_337","rated",63864,3,3
"user_880","movie_578","rated",63865,3,3
"user_870","movie_238","rated",63866,4,4
"user_666","movie_26","rated",63867,3,3
"user_682","movie_393","rated",63868,4,4
"user_653","movie_638","rated",63869,1,1
"user_791","movie_322","rated",63870,4,4
"user_905","movie_333","rated",63871,3,3
"user_774","movie_200","rated",63872,2,2
"user_868","movie_1028","rated",63873,3,3
"user_780","movie_496","rated",63874,4,4
"user_553","movie_611","rated",63875,5,5
"user_764","movie_289","rated",63876,5,5
"user_456","movie_461","rated",63877,4,4
"user_588","movie_1240","rated",63878,5,5
"user_433","movie_276","rated",63879,5,5
"user_697","movie_50","rated",63880,5,5
"user_380","movie_238","rated",63881,3,3
"user_339","movie_222","rated",63882,4,4
"user_487","movie_259","rated",63883,2,2
"user_846","movie_1540","rated",63884,3,3
"user_795","movie_3","rated",63885,2,2
"user_6","movie_170","rated",63886,4,4
"user_6","movie_223","rated",63887,4,4
"user_874","movie_321","rated",63888,3,3
"user_63","movie_259","rated",63889,3,3
"user_907","movie_763","rated",63890,5,5
"user_757","movie_155","rated",63891,2,2
"user_757","movie_101","rated",63892,4,4
"user_833","movie_1071","rated",63893,3,3
"user_904","movie_289","rated",63894,5,5
"user_524","movie_1041","rated",63895,2,2
"user_499","movie_663","rated",63896,5,5
"user_826","movie_101","rated",63897,5,5
"user_454","movie_66","rated",63898,4,4
"user_711","movie_52","rated",63899,5,5
"user_812","movie_748","rated",63900,5,5
"user_406","movie_132","rated",63901,5,5
"user_567","movie_297","rated",63902,3,3
"user_655","movie_1267","rated",63903,2,2
"user_763","movie_73","rated",63904,3,3
"user_435","movie_820","rated",63905,1,1
"user_345","movie_781","rated",63906,3,3
"user_474","movie_434","rated",63907,4,4
"user_798","movie_1283","rated",63908,4,4
"user_896","movie_458","rated",63909,1,1
"user_749","movie_24","rated",63910,2,2
"user_659","movie_490","rated",63911,4,4
"user_570","movie_289","rated",63912,1,1
"user_276","movie_575","rated",63913,2,2
"user_530","movie_196","rated",63914,5,5
"user_862","movie_276","rated",63915,5,5
"user_896","movie_48","rated",63916,4,4
"user_233","movie_435","rated",63917,5,5
"user_197","movie_947","rated",63918,2,2
"user_757","movie_658","rated",63919,2,2
"user_543","movie_174","rated",63920,4,4
"user_801","movie_326","rated",63921,4,4
"user_561","movie_1478","rated",63922,3,3
"user_887","movie_279","rated",63923,5,5
"user_659","movie_88","rated",63924,2,2
"user_897","movie_478","rated",63925,3,3
"user_715","movie_405","rated",63926,3,3
"user_234","movie_204","rated",63927,2,2
"user_727","movie_196","rated",63928,4,4
"user_650","movie_662","rated",63929,3,3
"user_854","movie_535","rated",63930,3,3
"user_881","movie_88","rated",63931,3,3
"user_826","movie_432","rated",63932,3,3
"user_567","movie_109","rated",63933,2,2
"user_792","movie_129","rated",63934,4,4
"user_387","movie_181","rated",63935,4,4
"user_505","movie_1063","rated",63936,3,3
"user_553","movie_275","rated",63937,5,5
"user_854","movie_333","rated",63938,3,3
"user_774","movie_227","rated",63939,5,5
"user_479","movie_66","rated",63940,3,3
"user_317","movie_678","rated",63941,2,2
"user_887","movie_200","rated",63942,1,1
"user_303","movie_21","rated",63943,2,2
"user_234","movie_243","rated",63944,1,1
"user_226","movie_513","rated",63945,3,3
"user_864","movie_1135","rated",63946,3,3
"user_642","movie_560","rated",63947,4,4
"user_850","movie_172","rated",63948,5,5
"user_726","movie_1059","rated",63949,5,5
"user_689","movie_295","rated",63950,1,1
"user_682","movie_135","rated",63951,4,4
"user_846","movie_723","rated",63952,2,2
"user_826","movie_53","rated",63953,5,5
"user_798","movie_862","rated",63954,3,3
"user_830","movie_181","rated",63955,5,5
"user_758","movie_1007","rated",63956,5,5
"user_592","movie_172","rated",63957,5,5
"user_881","movie_642","rated",63958,4,4
"user_761","movie_476","rated",63959,2,2
"user_894","movie_1016","rated",63960,3,3
"user_846","movie_748","rated",63961,3,3
"user_833","movie_403","rated",63962,1,1
"user_751","movie_1101","rated",63963,1,1
"user_322","movie_505","rated",63964,4,4
"user_868","movie_651","rated",63965,5,5
"user_263","movie_199","rated",63966,5,5
"user_537","movie_149","rated",63967,3,3
"user_280","movie_550","rated",63968,2,2
"user_795","movie_153","rated",63969,3,3
"user_387","movie_477","rated",63970,1,1
"user_437","movie_145","rated",63971,1,1
"user_491","movie_319","rated",63972,1,1
"user_611","movie_301","rated",63973,4,4
"user_468","movie_297","rated",63974,4,4
"user_729","movie_288","rated",63975,2,2
"user_871","movie_781","rated",63976,4,4
"user_409","movie_505","rated",63977,5,5
"user_501","movie_411","rated",63978,4,4
"user_188","movie_174","rated",63979,5,5
"user_815","movie_713","rated",63980,4,4
"user_378","movie_89","rated",63981,4,4
"user_627","movie_68","rated",63982,4,4
"user_244","movie_234","rated",63983,3,3
"user_870","movie_52","rated",63984,2,2
"user_406","movie_606","rated",63985,3,3
"user_659","movie_97","rated",63986,5,5
"user_608","movie_603","rated",63987,5,5
"user_666","movie_480","rated",63988,4,4
"user_798","movie_79","rated",63989,4,4
"user_774","movie_161","rated",63990,2,2
"user_459","movie_873","rated",63991,4,4
"user_201","movie_1056","rated",63992,2,2
"user_580","movie_1","rated",63993,3,3
"user_892","movie_73","rated",63994,3,3
"user_553","movie_480","rated",63995,5,5
"user_864","movie_349","rated",63996,4,4
"user_794","movie_1","rated",63997,4,4
"user_468","movie_153","rated",63998,5,5
"user_840","movie_513","rated",63999,5,5
"user_551","movie_570","rated",64000,4,4
"user_715","movie_79","rated",64001,5,5
"user_896","movie_684","rated",64002,4,4
"user_881","movie_282","rated",64003,4,4
"user_506","movie_186","rated",64004,4,4
"user_535","movie_223","rated",64005,5,5
"user_907","movie_619","rated",64006,2,2
"user_630","movie_237","rated",64007,5,5
"user_758","movie_864","rated",64008,4,4
"user_543","movie_515","rated",64009,4,4
"user_655","movie_644","rated",64010,3,3
"user_896","movie_713","rated",64011,2,2
"user_804","movie_143","rated",64012,3,3
"user_795","movie_581","rated",64013,4,4
"user_823","movie_286","rated",64014,5,5
"user_757","movie_570","rated",64015,3,3
"user_759","movie_1","rated",64016,5,5
"user_293","movie_429","rated",64017,4,4
"user_706","movie_742","rated",64018,2,2
"user_181","movie_410","rated",64019,1,1
"user_596","movie_149","rated",64020,3,3
"user_639","movie_549","rated",64021,2,2
"user_561","movie_780","rated",64022,1,1
"user_737","movie_173","rated",64023,4,4
"user_238","movie_1258","rated",64024,1,1
"user_836","movie_659","rated",64025,5,5
"user_108","movie_7","rated",64026,5,5
"user_174","movie_132","rated",64027,2,2
"user_890","movie_172","rated",64028,5,5
"user_468","movie_318","rated",64029,5,5
"user_738","movie_88","rated",64030,3,3
"user_405","movie_755","rated",64031,2,2
"user_255","movie_7","rated",64032,2,2
"user_796","movie_474","rated",64033,2,2
"user_875","movie_171","rated",64034,5,5
"user_648","movie_219","rated",64035,4,4
"user_792","movie_696","rated",64036,3,3
"user_902","movie_258","rated",64037,3,3
"user_821","movie_435","rated",64038,4,4
"user_672","movie_280","rated",64039,2,2
"user_643","movie_42","rated",64040,4,4
"user_735","movie_286","rated",64041,5,5
"user_629","movie_300","rated",64042,4,4
"user_848","movie_1101","rated",64043,5,5
"user_281","movie_271","rated",64044,5,5
"user_500","movie_735","rated",64045,4,4
"user_896","movie_318","rated",64046,4,4
"user_661","movie_219","rated",64047,2,2
"user_699","movie_98","rated",64048,4,4
"user_506","movie_8","rated",64049,5,5
"user_82","movie_125","rated",64050,3,3
"user_855","movie_60","rated",64051,3,3
"user_896","movie_384","rated",64052,2,2
"user_833","movie_552","rated",64053,3,3
"user_559","movie_180","rated",64054,4,4
"user_312","movie_648","rated",64055,5,5
"user_268","movie_186","rated",64056,3,3
"user_588","movie_1074","rated",64057,5,5
"user_344","movie_22","rated",64058,3,3
"user_763","movie_56","rated",64059,5,5
