id,label,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,theater,thriller,unknown,war,western
"movie_795","Richie Rich (1994)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_796","Speechless (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_797","Timecop (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_798","Bad Company (1995)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_799","Boys Life (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_800","In the Mouth of Madness (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_801","Air Up There, The (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_802","Hard Target (1993)","true","true","false","false","false","true","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_803","Heaven & Earth (1993)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_804","Jimmy Hollywood (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_805","Manhattan Murder Mystery (1993)","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_806","Menace II Society (1993)","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_807","Poetic Justice (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_808","Program, The (1993)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_809","Rising Sun (1993)","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_810","Shadow, The (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_811","Thirty-Two Short Films About Glenn Gould (1993)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_812","Andre (1994)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_813","Celluloid Closet, The (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_814","Great Day in Harlem, A (1994)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_815","One Fine Day (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_816","Candyman: Farewell to the Flesh (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_817","Frisk (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_818","Girl 6 (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_819","Eddie (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_820","Space Jam (1996)","false","true","true","true","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_821","Mrs. Winterbourne (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_822","Faces (1968)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_823","Mulholland Falls (1996)","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_824","Great White Hype, The (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_825","Arrival, The (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_826","Phantom, The (1996)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_827","Daylight (1996)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_828","Alaska (1996)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_829","Fled (1996)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_830","Power 98 (1995)","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_831","Escape from L.A. (1996)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_832","Bogus (1996)","false","false","false","true","false","false","false","true","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_833","Bulletproof (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_834","Halloween: The Curse of Michael Myers (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_835","Gay Divorcee, The (1934)","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_836","Ninotchka (1939)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_837","Meet John Doe (1941)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_838","In the Line of Duty 2 (1987)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_839","Loch Ness (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_840","Last Man Standing (1996)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_841","Glimmer Man, The (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_842","Pollyanna (1960)","false","false","false","true","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_843","Shaggy Dog, The (1959)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_844","Freeway (1996)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_845","That Thing You Do! (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_846","To Gillian on Her 37th Birthday (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_847","Looking for Richard (1996)","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_848","Murder, My Sweet (1944)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_849","Days of Thunder (1990)","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_850","Perfect Candidate, A (1996)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_851","Two or Three Things I Know About Her (1966)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_852","Bloody Child, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_853","Braindead (1992)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_854","Bad Taste (1987)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_855","Diva (1981)","true","false","false","false","false","false","false","true","false","false","false","false","true","true","false","true","true","false","false","false"
"movie_856","Night on Earth (1991)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_857","Paris Was a Woman (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_858","Amityville: Dollhouse (1996)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_859","April Fool's Day (1986)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_860","Believers, The (1987)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_861","Nosferatu a Venezia (1986)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_862","Jingle All the Way (1996)","false","true","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_863","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_864","My Fellow Americans (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_865","Ice Storm, The (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_866","Michael (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_867","Whole Wide World, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_868","Hearts and Minds (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_869","Fools Rush In (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_870","Touch (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_871","Vegas Vacation (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_872","Love Jones (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_873","Picture Perfect (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_874","Career Girls (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_875","She's So Lovely (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_876","Money Talks (1997)","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_877","Excess Baggage (1997)","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_878","That Darn Cat! (1997)","false","false","false","true","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_879","Peacemaker, The (1997)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","true","false"
"movie_880","Soul Food (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_881","Money Talks (1997)","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_882","Washington Square (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_883","Telling Lies in America (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_884","Year of the Horse (1997)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_885","Phantoms (1998)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_886","Life Less Ordinary, A (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","true","false","false","false"
"movie_887","Eve's Bayou (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_888","One Night Stand (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_889","Tango Lesson, The (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_890","Mortal Kombat: Annihilation (1997)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_891","Bent (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_892","Flubber (1997)","false","false","false","true","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_893","For Richer or Poorer (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_894","Home Alone 3 (1997)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_895","Scream 2 (1997)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_896","Sweet Hereafter, The (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_897","Time Tracers (1995)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_898","Postman, The (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_899","Winter Guest, The (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_900","Kundun (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_901","Mr. Magoo (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_902","Big Lebowski, The (1998)","false","false","false","false","true","true","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_903","Afterglow (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_904","Ma vie en rose (My Life in Pink) (1997)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_905","Great Expectations (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_906","Oscar & Lucinda (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_907","Vermin (1998)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_908","Half Baked (1998)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_909","Dangerous Beauty (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_910","Nil By Mouth (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_911","Twilight (1998)","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_912","U.S. Marshalls (1998)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_913","Love and Death on Long Island (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_914","Wild Things (1998)","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_915","Primary Colors (1998)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_916","Lost in Space (1998)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_917","Mercury Rising (1998)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_918","City of Angels (1998)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_919","City of Lost Children, The (1995)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_920","Two Bits (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_921","Farewell My Concubine (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_922","Dead Man (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_923","Raise the Red Lantern (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_924","White Squall (1996)","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_925","Unforgettable (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_926","Down Periscope (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_927","Flower of My Secret, The (Flor de mi secreto, La) (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_928","Craft, The (1996)","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_929","Harriet the Spy (1996)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_930","Chain Reaction (1996)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_931","Island of Dr. Moreau, The (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_932","First Kid (1996)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_933","Funeral, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_934","Preacher's Wife, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_935","Paradise Road (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_936","Brassed Off (1996)","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_937","Thousand Acres, A (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_938","Smile Like Yours, A (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_939","Murder in the First (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_940","Airheads (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_941","With Honors (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_942","What's Love Got to Do with It (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_943","Killing Zoe (1994)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_944","Renaissance Man (1994)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_945","Charade (1963)","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","true","true","false","false","false"
"movie_946","Fox and the Hound, The (1981)","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_947","Big Blue, The (Grand bleu, Le) (1988)","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_948","Booty Call (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_949","How to Make an American Quilt (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_950","Georgia (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_951","Indian in the Cupboard, The (1995)","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_952","Blue in the Face (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_953","Unstrung Heroes (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_954","Unzipped (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_955","Before Sunrise (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_956","Nobody's Fool (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_957","Pushing Hands (1992)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_958","To Live (Huozhe) (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_959","Dazed and Confused (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_960","Naked (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_961","Orlando (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_962","Ruby in Paradise (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_963","Some Folks Call It a Sling Blade (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_964","Month by the Lake, A (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_965","Funny Face (1957)","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_966","Affair to Remember, An (1957)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_967","Little Lord Fauntleroy (1936)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_968","Inspector General, The (1949)","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_969","Winnie the Pooh and the Blustery Day (1968)","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_970","Hear My Song (1991)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_971","Mediterraneo (1991)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_972","Passion Fish (1992)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_973","Grateful Dead (1995)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_974","Eye for an Eye (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_975","Fear (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_976","Solo (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_977","Substitute, The (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_978","Heaven's Prisoners (1996)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_979","Trigger Effect, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_980","Mother Night (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_981","Dangerous Ground (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_982","Maximum Risk (1996)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_983","Rich Man's Wife, The (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_984","Shadow Conspiracy (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_985","Blood & Wine (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_986","Turbulence (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_987","Underworld (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_988","Beautician and the Beast, The (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_989","Cats Don't Dance (1997)","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_990","Anna Karenina (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_991","Keys to Tulsa (1997)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_992","Head Above Water (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_993","Hercules (1997)","false","true","true","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_994","Last Time I Committed Suicide, The (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_995","Kiss Me, Guido (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_996","Big Green, The (1995)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_997","Stuart Saves His Family (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_998","Cabin Boy (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_999","Clean Slate (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1000","Lightning Jack (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_1001","Stupids, The (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1002","Pest, The (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1003","That Darn Cat! (1997)","false","false","false","true","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_1004","Geronimo: An American Legend (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_1005","Double vie de V�ronique, La (Double Life of Veronique, The) (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1006","Until the End of the World (Bis ans Ende der Welt) (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_1007","Waiting for Guffman (1996)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1008","I Shot Andy Warhol (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1009","Stealing Beauty (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1010","Basquiat (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1011","2 Days in the Valley (1996)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1012","Private Parts (1997)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1013","Anaconda (1997)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1014","Romy and Michele's High School Reunion (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1015","Shiloh (1997)","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1016","Con Air (1997)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1017","Trees Lounge (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1018","Tie Me Up! Tie Me Down! (1990)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1019","Die xue shuang xiong (Killer, The) (1989)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_1020","Gaslight (1944)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_1021","8 1/2 (1963)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1022","Fast, Cheap & Out of Control (1997)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1023","Fathers' Day (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_1024","Mrs. Dalloway (1997)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_1025","Fire Down Below (1997)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
