source,target,type,id,label,weight
"user_721","movie_259","rated",48135,3,0.6000
"user_721","movie_191","rated",48169,3,0.6000
"user_721","movie_82","rated",48184,4,0.8000
"user_627","movie_226","rated",48192,1,0.2000
"user_721","movie_749","rated",48214,3,0.6000
"user_1","movie_156","rated",48215,4,0.8000
"user_456","movie_474","rated",48237,5,1.0000
"user_293","movie_568","rated",48239,4,0.8000
"user_472","movie_890","rated",48280,4,0.8000
"user_268","movie_1188","rated",48291,3,0.6000
"user_472","movie_391","rated",48309,2,0.4000
"user_721","movie_135","rated",48330,3,0.6000
"user_517","movie_538","rated",48379,4,0.8000
"user_73","movie_660","rated",48382,4,0.8000
"user_717","movie_150","rated",48449,4,0.8000
"user_268","movie_294","rated",48509,3,0.6000
"user_751","movie_568","rated",48515,3,0.6000
"user_717","movie_294","rated",48519,3,0.6000
"user_301","movie_503","rated",48546,3,0.6000
"user_373","movie_184","rated",48594,4,0.8000
"user_627","movie_239","rated",48617,3,0.6000
"user_293","movie_780","rated",48628,3,0.6000
"user_373","movie_496","rated",48641,5,1.0000
"user_373","movie_150","rated",48644,4,0.8000
"user_751","movie_301","rated",48684,5,1.0000
"user_293","movie_1421","rated",48689,2,0.4000
"user_373","movie_99","rated",48690,5,1.0000
"user_627","movie_191","rated",48693,4,0.8000
"user_268","movie_1118","rated",48698,3,0.6000
"user_627","movie_729","rated",48701,1,0.2000
"user_470","movie_283","rated",48714,5,1.0000
"user_567","movie_659","rated",48719,4,0.8000
"user_456","movie_357","rated",48759,4,0.8000
"user_472","movie_1074","rated",48779,5,1.0000
"user_717","movie_100","rated",48780,4,0.8000
"user_567","movie_124","rated",48800,4,0.8000
"user_517","movie_258","rated",48803,5,1.0000
"user_4","movie_11","rated",48827,4,0.8000
"user_751","movie_178","rated",48850,5,1.0000
"user_435","movie_862","rated",48855,1,0.2000
"user_435","movie_748","rated",48872,4,0.8000
"user_627","movie_949","rated",48886,2,0.4000
"user_567","movie_9","rated",48894,4,0.8000
"user_717","movie_331","rated",48942,3,0.6000
"user_627","movie_554","rated",48943,2,0.4000
"user_472","movie_895","rated",48946,4,0.8000
"user_369","movie_358","rated",48962,3,0.6000
"user_301","movie_271","rated",49009,4,0.8000
"user_128","movie_404","rated",49035,3,0.6000
"user_627","movie_597","rated",49038,3,0.6000
"user_751","movie_248","rated",49107,5,1.0000
"user_132","movie_251","rated",49188,4,0.8000
"user_627","movie_405","rated",49194,3,0.6000
"user_373","movie_22","rated",49207,5,1.0000
"user_627","movie_76","rated",49283,3,0.6000
"user_627","movie_11","rated",49302,4,0.8000
"user_435","movie_1061","rated",49315,3,0.6000
"user_751","movie_305","rated",49319,2,0.4000
"user_721","movie_302","rated",49329,3,0.6000
"user_69","movie_197","rated",49332,5,1.0000
"user_435","movie_569","rated",49342,3,0.6000
"user_472","movie_226","rated",49352,5,1.0000
"user_567","movie_653","rated",49386,5,1.0000
"user_517","movie_105","rated",49392,1,0.2000
"user_435","movie_172","rated",49394,5,1.0000
"user_431","movie_302","rated",49431,3,0.6000
"user_128","movie_955","rated",49465,5,1.0000
"user_301","movie_145","rated",49484,3,0.6000
"user_128","movie_1053","rated",49522,3,0.6000
"user_293","movie_179","rated",49562,4,0.8000
"user_73","movie_433","rated",49575,4,0.8000
"user_627","movie_631","rated",49581,3,0.6000
"user_641","movie_484","rated",49590,5,1.0000
"user_293","movie_47","rated",49608,3,0.6000
"user_751","movie_316","rated",49651,4,0.8000
"user_472","movie_1002","rated",49676,4,0.8000
"user_721","movie_258","rated",49680,3,0.6000
"user_627","movie_39","rated",49696,4,0.8000
"user_435","movie_81","rated",49711,3,0.6000
"user_268","movie_655","rated",49712,4,0.8000
"user_414","movie_325","rated",49830,3,0.6000
"user_567","movie_607","rated",49831,4,0.8000
"user_721","movie_50","rated",49845,5,1.0000
"user_1","movie_106","rated",49854,4,0.8000
"user_717","movie_980","rated",49875,4,0.8000
"user_293","movie_510","rated",49893,3,0.6000
"user_128","movie_66","rated",49898,3,0.6000
"user_472","movie_672","rated",49938,4,0.8000
"user_75","movie_831","rated",49963,3,0.6000
"user_717","movie_301","rated",49971,4,0.8000
"user_293","movie_371","rated",49993,2,0.4000
"user_431","movie_690","rated",49999,3,0.6000
"user_1","movie_167","rated",50027,2,0.4000
"user_472","movie_540","rated",50029,3,0.6000
"user_301","movie_1013","rated",50049,3,0.6000
"user_627","movie_58","rated",50090,5,1.0000
"user_435","movie_250","rated",50105,4,0.8000
"user_373","movie_705","rated",50131,4,0.8000
"user_717","movie_290","rated",50152,3,0.6000
"user_1","movie_115","rated",50157,5,1.0000
"user_627","movie_510","rated",50159,4,0.8000
"user_627","movie_582","rated",50166,3,0.6000
"user_435","movie_219","rated",50242,5,1.0000
"user_435","movie_7","rated",50323,4,0.8000
"user_293","movie_686","rated",50343,3,0.6000
"user_268","movie_652","rated",50345,4,0.8000
"user_435","movie_561","rated",50364,2,0.4000
"user_301","movie_71","rated",50374,4,0.8000
"user_369","movie_346","rated",50388,4,0.8000
"user_435","movie_568","rated",50405,2,0.4000
"user_717","movie_117","rated",50408,4,0.8000
"user_721","movie_358","rated",50412,1,0.2000
"user_31","movie_271","rated",50447,4,0.8000
"user_373","movie_259","rated",50458,5,1.0000
"user_751","movie_250","rated",50459,3,0.6000
"user_751","movie_472","rated",50466,2,0.4000
"user_456","movie_23","rated",50482,4,0.8000
"user_721","movie_328","rated",50488,5,1.0000
"user_717","movie_235","rated",50496,4,0.8000
"user_751","movie_418","rated",50519,5,1.0000
"user_567","movie_511","rated",50555,2,0.4000
"user_435","movie_983","rated",50561,2,0.4000
"user_456","movie_46","rated",50628,3,0.6000
"user_435","movie_640","rated",50631,4,0.8000
"user_435","movie_424","rated",50638,1,0.2000
"user_641","movie_434","rated",50664,4,0.8000
"user_627","movie_196","rated",50707,5,1.0000
"user_717","movie_291","rated",50712,4,0.8000
"user_1","movie_11","rated",50737,2,0.4000
"user_470","movie_471","rated",50744,5,1.0000
"user_751","movie_487","rated",50764,5,1.0000
"user_721","movie_1392","rated",50789,3,0.6000
"user_1","movie_245","rated",50793,2,0.4000
"user_472","movie_1035","rated",50796,4,0.8000
"user_128","movie_274","rated",50833,4,0.8000
"user_293","movie_527","rated",50843,4,0.8000
"user_717","movie_222","rated",50897,4,0.8000
"user_472","movie_122","rated",50931,3,0.6000
"user_301","movie_1052","rated",50937,1,0.2000
"user_456","movie_419","rated",50959,4,0.8000
"user_470","movie_235","rated",50984,3,0.6000
"user_472","movie_239","rated",51019,5,1.0000
"user_627","movie_318","rated",51020,5,1.0000
"user_435","movie_125","rated",51040,3,0.6000
"user_73","movie_187","rated",51055,5,1.0000
"user_517","movie_761","rated",51091,5,1.0000
"user_567","movie_175","rated",51105,5,1.0000
"user_293","movie_468","rated",51178,2,0.4000
"user_517","movie_335","rated",51181,3,0.6000
"user_721","movie_157","rated",51203,3,0.6000
"user_4","movie_327","rated",51204,5,1.0000
"user_472","movie_43","rated",51206,4,0.8000
"user_435","movie_187","rated",51232,4,0.8000
"user_627","movie_808","rated",51233,2,0.4000
"user_721","movie_357","rated",51253,5,1.0000
"user_1","movie_35","rated",51296,1,0.2000
"user_472","movie_64","rated",51303,5,1.0000
"user_717","movie_302","rated",51323,5,1.0000
"user_456","movie_188","rated",51331,4,0.8000
"user_435","movie_218","rated",51367,3,0.6000
"user_627","movie_568","rated",51370,2,0.4000
"user_721","movie_699","rated",51374,3,0.6000
"user_472","movie_186","rated",51439,5,1.0000
"user_456","movie_414","rated",51469,3,0.6000
"user_472","movie_780","rated",51481,4,0.8000
"user_470","movie_7","rated",51482,3,0.6000
"user_627","movie_183","rated",51483,5,1.0000
"user_751","movie_735","rated",51497,4,0.8000
"user_517","movie_1047","rated",51508,2,0.4000
"user_567","movie_188","rated",51537,5,1.0000
"user_435","movie_393","rated",51543,2,0.4000
"user_31","movie_811","rated",51559,4,0.8000
"user_268","movie_200","rated",51570,4,0.8000
"user_717","movie_286","rated",51603,3,0.6000
"user_1","movie_137","rated",51617,5,1.0000
"user_435","movie_541","rated",51632,4,0.8000
"user_456","movie_180","rated",51667,4,0.8000
"user_435","movie_83","rated",51677,4,0.8000
"user_31","movie_1020","rated",51682,3,0.6000
"user_128","movie_88","rated",51683,4,0.8000
"user_128","movie_433","rated",51701,4,0.8000
"user_751","movie_1011","rated",51730,4,0.8000
"user_268","movie_627","rated",51760,3,0.6000
"user_472","movie_173","rated",51841,5,1.0000
"user_751","movie_736","rated",51859,5,1.0000
"user_751","movie_480","rated",51873,4,0.8000
"user_128","movie_161","rated",51909,5,1.0000
"user_751","movie_419","rated",51920,4,0.8000
"user_69","movie_1016","rated",51922,3,0.6000
"user_567","movie_479","rated",51986,5,1.0000
"user_69","movie_302","rated",52029,4,0.8000
"user_721","movie_393","rated",52033,5,1.0000
"user_627","movie_797","rated",52041,4,0.8000
"user_627","movie_562","rated",52083,2,0.4000
"user_567","movie_1451","rated",52089,3,0.6000
"user_456","movie_1059","rated",52102,4,0.8000
"user_456","movie_864","rated",52154,4,0.8000
"user_721","movie_655","rated",52176,2,0.4000
"user_472","movie_82","rated",52195,5,1.0000
"user_456","movie_506","rated",52216,4,0.8000
"user_472","movie_1034","rated",52238,3,0.6000
"user_627","movie_810","rated",52240,3,0.6000
"user_470","movie_257","rated",52265,4,0.8000
"user_721","movie_70","rated",52275,3,0.6000
"user_414","movie_343","rated",52278,2,0.4000
"user_128","movie_392","rated",52316,3,0.6000
"user_567","movie_194","rated",52328,3,0.6000
"user_517","movie_823","rated",52332,2,0.4000
"user_641","movie_865","rated",52342,5,1.0000
"user_721","movie_294","rated",52350,3,0.6000
"user_721","movie_215","rated",52355,4,0.8000
"user_293","movie_427","rated",52401,4,0.8000
"user_435","movie_562","rated",52412,5,1.0000
"user_721","movie_300","rated",52427,5,1.0000
"user_721","movie_715","rated",52474,2,0.4000
"user_373","movie_389","rated",52581,3,0.6000
"user_373","movie_50","rated",52596,5,1.0000
"user_456","movie_1222","rated",52618,2,0.4000
"user_751","movie_88","rated",52631,4,0.8000
"user_301","movie_420","rated",52637,3,0.6000
"user_470","movie_13","rated",52660,4,0.8000
"user_721","movie_881","rated",52679,3,0.6000
"user_456","movie_380","rated",52726,3,0.6000
"user_435","movie_331","rated",52897,5,1.0000
"user_751","movie_1661","rated",52942,1,0.2000
"user_435","movie_100","rated",52967,3,0.6000
"user_721","movie_989","rated",53018,3,0.6000
"user_472","movie_2","rated",53058,5,1.0000
"user_301","movie_249","rated",53099,3,0.6000
"user_751","movie_652","rated",53137,4,0.8000
"user_717","movie_111","rated",53145,4,0.8000
"user_751","movie_85","rated",53170,3,0.6000
"user_132","movie_286","rated",53248,3,0.6000
"user_73","movie_82","rated",53307,2,0.4000
"user_268","movie_405","rated",53333,2,0.4000
"user_641","movie_268","rated",53359,4,0.8000
"user_567","movie_47","rated",53407,4,0.8000
"user_721","movie_877","rated",53444,3,0.6000
"user_301","movie_162","rated",53513,3,0.6000
"user_721","movie_527","rated",53543,5,1.0000
"user_1","movie_127","rated",53553,5,1.0000
"user_751","movie_778","rated",53576,3,0.6000
"user_268","movie_92","rated",53611,4,0.8000
"user_268","movie_578","rated",53614,2,0.4000
"user_751","movie_856","rated",53636,2,0.4000
"user_435","movie_743","rated",53667,3,0.6000
"user_301","movie_562","rated",53726,3,0.6000
"user_435","movie_45","rated",53741,5,1.0000
"user_751","movie_659","rated",53790,5,1.0000
"user_627","movie_651","rated",53867,4,0.8000
"user_293","movie_232","rated",53875,2,0.4000
"user_721","movie_382","rated",53879,4,0.8000
"user_470","movie_360","rated",53947,2,0.4000
"user_751","movie_1007","rated",53968,4,0.8000
"user_717","movie_274","rated",53985,4,0.8000
"user_627","movie_673","rated",53987,2,0.4000
"user_268","movie_156","rated",53991,3,0.6000
"user_456","movie_181","rated",53994,3,0.6000
"user_641","movie_496","rated",54002,2,0.4000
"user_435","movie_399","rated",54061,3,0.6000
"user_435","movie_573","rated",54076,1,0.2000
"user_472","movie_210","rated",54078,5,1.0000
"user_301","movie_431","rated",54123,4,0.8000
"user_627","movie_96","rated",54217,3,0.6000
"user_293","movie_589","rated",54255,4,0.8000
"user_721","movie_324","rated",54293,3,0.6000
"user_641","movie_89","rated",54304,4,0.8000
"user_721","movie_1296","rated",54343,3,0.6000
"user_627","movie_578","rated",54355,3,0.6000
"user_751","movie_50","rated",54363,5,1.0000
"user_268","movie_562","rated",54374,4,0.8000
"user_268","movie_268","rated",54444,5,1.0000
"user_627","movie_55","rated",54456,4,0.8000
"user_456","movie_186","rated",54459,4,0.8000
"user_75","movie_322","rated",54463,1,0.2000
"user_435","movie_567","rated",54486,3,0.6000
"user_517","movie_333","rated",54497,3,0.6000
"user_627","movie_636","rated",54526,4,0.8000
"user_721","movie_755","rated",54531,4,0.8000
"user_751","movie_100","rated",54545,4,0.8000
"user_627","movie_27","rated",54564,3,0.6000
"user_567","movie_205","rated",54592,3,0.6000
"user_751","movie_56","rated",54607,4,0.8000
"user_517","movie_405","rated",54608,4,0.8000
"user_268","movie_88","rated",54620,2,0.4000
"user_1","movie_16","rated",54635,5,1.0000
"user_456","movie_582","rated",54704,5,1.0000
"user_435","movie_821","rated",54711,2,0.4000
"user_435","movie_222","rated",54730,3,0.6000
"user_301","movie_218","rated",54760,4,0.8000
"user_627","movie_423","rated",54801,3,0.6000
"user_567","movie_183","rated",54833,4,0.8000
"user_721","movie_732","rated",54856,4,0.8000
"user_293","movie_213","rated",54870,3,0.6000
"user_472","movie_132","rated",54875,5,1.0000
"user_268","movie_39","rated",54895,3,0.6000
"user_751","movie_272","rated",54947,4,0.8000
"user_435","movie_1151","rated",54964,1,0.2000
"user_721","movie_318","rated",54971,4,0.8000
"user_268","movie_230","rated",54988,3,0.6000
"user_567","movie_234","rated",54989,3,0.6000
"user_751","movie_131","rated",54994,5,1.0000
"user_1","movie_79","rated",55002,4,0.8000
"user_128","movie_73","rated",55031,3,0.6000
"user_435","movie_264","rated",55046,3,0.6000
"user_721","movie_22","rated",55060,5,1.0000
"user_373","movie_390","rated",55065,3,0.6000
"user_472","movie_323","rated",55124,4,0.8000
"user_456","movie_1547","rated",55167,4,0.8000
"user_435","movie_64","rated",55169,5,1.0000
"user_751","movie_70","rated",55250,4,0.8000
"user_567","movie_212","rated",55271,2,0.4000
"user_268","movie_1413","rated",55298,2,0.4000
"user_627","movie_227","rated",55333,3,0.6000
"user_717","movie_271","rated",55334,2,0.4000
"user_69","movie_124","rated",55349,4,0.8000
"user_132","movie_285","rated",55350,4,0.8000
"user_567","movie_185","rated",55372,5,1.0000
"user_721","movie_196","rated",55409,5,1.0000
"user_301","movie_685","rated",55416,3,0.6000
"user_567","movie_203","rated",55456,4,0.8000
"user_721","movie_264","rated",55468,1,0.2000
"user_456","movie_197","rated",55491,4,0.8000
"user_751","movie_62","rated",55494,4,0.8000
"user_456","movie_655","rated",55500,3,0.6000
"user_1","movie_261","rated",55637,1,0.2000
"user_721","movie_680","rated",55649,3,0.6000
"user_373","movie_418","rated",55657,5,1.0000
"user_128","movie_174","rated",55714,3,0.6000
"user_373","movie_12","rated",55719,5,1.0000
"user_751","movie_181","rated",55722,5,1.0000
"user_301","movie_1230","rated",55761,1,0.2000
"user_435","movie_1047","rated",55774,3,0.6000
"user_435","movie_1185","rated",55775,1,0.2000
"user_717","movie_751","rated",55822,4,0.8000
"user_348","movie_477","rated",55836,3,0.6000
"user_456","movie_1009","rated",55840,5,1.0000
"user_435","movie_191","rated",55858,4,0.8000
"user_435","movie_578","rated",55861,5,1.0000
"user_721","movie_194","rated",55904,5,1.0000
"user_751","movie_734","rated",55905,1,0.2000
"user_567","movie_847","rated",55984,4,0.8000
"user_721","movie_875","rated",55995,3,0.6000
"user_567","movie_487","rated",56045,4,0.8000
"user_128","movie_869","rated",56048,3,0.6000
"user_1","movie_45","rated",56068,5,1.0000
"user_456","movie_366","rated",56095,2,0.4000
"user_472","movie_172","rated",56096,5,1.0000
"user_641","movie_427","rated",56105,4,0.8000
"user_567","movie_177","rated",56147,4,0.8000
"user_627","movie_553","rated",56180,3,0.6000
"user_301","movie_50","rated",56236,5,1.0000
"user_1","movie_48","rated",56313,5,1.0000
"user_721","movie_990","rated",56342,5,1.0000
"user_369","movie_751","rated",56395,4,0.8000
"user_832","movie_181","rated",56420,3,0.6000
"user_435","movie_411","rated",56431,3,0.6000
"user_751","movie_483","rated",56440,5,1.0000
"user_435","movie_1","rated",56442,5,1.0000
"user_472","movie_465","rated",56443,3,0.6000
"user_128","movie_179","rated",56501,3,0.6000
"user_435","movie_384","rated",56562,3,0.6000
"user_293","movie_317","rated",56609,4,0.8000
"user_301","movie_157","rated",56633,2,0.4000
"user_717","movie_471","rated",56649,4,0.8000
"user_301","movie_363","rated",56650,4,0.8000
"user_751","movie_380","rated",56720,3,0.6000
"user_567","movie_173","rated",56722,4,0.8000
"user_751","movie_436","rated",56747,4,0.8000
"user_751","movie_405","rated",56750,3,0.6000
"user_293","movie_163","rated",56763,4,0.8000
"user_567","movie_1022","rated",56817,5,1.0000
"user_128","movie_715","rated",56880,4,0.8000
"user_1","movie_25","rated",56882,4,0.8000
"user_472","movie_1239","rated",56906,5,1.0000
"user_472","movie_496","rated",56977,4,0.8000
"user_293","movie_1333","rated",57029,4,0.8000
"user_268","movie_60","rated",57036,5,1.0000
"user_567","movie_1252","rated",57037,3,0.6000
"user_293","movie_4","rated",57057,4,0.8000
"user_435","movie_25","rated",57058,5,1.0000
"user_567","movie_134","rated",57137,5,1.0000
"user_472","movie_546","rated",57153,4,0.8000
"user_293","movie_1209","rated",57157,2,0.4000
"user_128","movie_405","rated",57180,4,0.8000
"user_268","movie_3","rated",57196,1,0.2000
"user_132","movie_50","rated",57205,3,0.6000
"user_128","movie_685","rated",57228,3,0.6000
"user_721","movie_175","rated",57235,5,1.0000
"user_1","movie_251","rated",57257,4,0.8000
"user_567","movie_12","rated",57276,4,0.8000
"user_717","movie_475","rated",57311,5,1.0000
"user_456","movie_32","rated",57380,4,0.8000
"user_293","movie_67","rated",57385,3,0.6000
"user_1","movie_195","rated",57424,5,1.0000
"user_641","movie_285","rated",57429,5,1.0000
"user_567","movie_640","rated",57443,4,0.8000
"user_751","movie_591","rated",57551,1,0.2000
"user_301","movie_219","rated",57555,4,0.8000
"user_435","movie_71","rated",57567,3,0.6000
"user_472","movie_109","rated",57598,4,0.8000
"user_751","movie_42","rated",57672,5,1.0000
"user_472","movie_597","rated",57685,5,1.0000
"user_721","movie_688","rated",57702,3,0.6000
"user_567","movie_32","rated",57712,5,1.0000
"user_435","movie_28","rated",57715,3,0.6000
"user_301","movie_4","rated",57752,4,0.8000
"user_472","movie_94","rated",57776,5,1.0000
"user_268","movie_290","rated",57808,3,0.6000
"user_751","movie_291","rated",57851,3,0.6000
"user_627","movie_62","rated",57893,4,0.8000
"user_69","movie_117","rated",57922,4,0.8000
"user_470","movie_181","rated",57973,4,0.8000
"user_627","movie_161","rated",57997,2,0.4000
"user_293","movie_245","rated",58031,3,0.6000
"user_456","movie_546","rated",58045,4,0.8000
"user_751","movie_381","rated",58049,1,0.2000
"user_751","movie_755","rated",58097,4,0.8000
"user_717","movie_106","rated",58109,4,0.8000
"user_435","movie_679","rated",58120,3,0.6000
"user_293","movie_275","rated",58126,3,0.6000
"user_301","movie_232","rated",58169,4,0.8000
"user_31","movie_153","rated",58173,4,0.8000
"user_721","movie_288","rated",58183,3,0.6000
"user_751","movie_168","rated",58184,5,1.0000
"user_31","movie_303","rated",58220,3,0.6000
"user_470","movie_276","rated",58248,5,1.0000
"user_293","movie_150","rated",58251,3,0.6000
"user_717","movie_246","rated",58260,5,1.0000
"user_627","movie_697","rated",58291,5,1.0000
"user_293","movie_316","rated",58293,3,0.6000
"user_641","movie_242","rated",58334,5,1.0000
"user_472","movie_810","rated",58353,5,1.0000
"user_1","movie_153","rated",58378,3,0.6000
"user_373","movie_433","rated",58444,3,0.6000
"user_268","movie_201","rated",58495,3,0.6000
"user_567","movie_474","rated",58512,5,1.0000
"user_301","movie_404","rated",58535,3,0.6000
"user_435","movie_321","rated",58591,3,0.6000
"user_435","movie_926","rated",58618,3,0.6000
"user_567","movie_23","rated",58628,4,0.8000
"user_472","movie_386","rated",58631,5,1.0000
"user_268","movie_178","rated",58632,4,0.8000
"user_627","movie_70","rated",58664,4,0.8000
"user_832","movie_334","rated",58686,2,0.4000
"user_472","movie_174","rated",58697,5,1.0000
"user_128","movie_605","rated",58698,3,0.6000
"user_293","movie_469","rated",58699,4,0.8000
"user_627","movie_802","rated",58730,2,0.4000
"user_751","movie_269","rated",58731,5,1.0000
"user_373","movie_213","rated",58732,4,0.8000
"user_472","movie_742","rated",58806,5,1.0000
"user_472","movie_443","rated",58853,4,0.8000
"user_751","movie_386","rated",58855,3,0.6000
"user_751","movie_748","rated",58887,2,0.4000
"user_435","movie_781","rated",58930,3,0.6000
"user_567","movie_1021","rated",58958,4,0.8000
"user_268","movie_423","rated",58987,2,0.4000
"user_293","movie_528","rated",58990,4,0.8000
"user_435","movie_369","rated",58992,1,0.2000
"user_717","movie_282","rated",59044,5,1.0000
"user_293","movie_663","rated",59049,3,0.6000
"user_1","movie_101","rated",59056,2,0.4000
"user_301","movie_318","rated",59075,5,1.0000
"user_832","movie_326","rated",59077,4,0.8000
"user_867","movie_660","rated",59098,4,0.8000
"user_435","movie_108","rated",59128,1,0.2000
"user_717","movie_358","rated",59132,2,0.4000
"user_268","movie_588","rated",59141,3,0.6000
"user_867","movie_196","rated",59142,3,0.6000
"user_627","movie_51","rated",59149,5,1.0000
"user_627","movie_12","rated",59173,4,0.8000
"user_867","movie_480","rated",59187,5,1.0000
"user_470","movie_9","rated",59192,5,1.0000
"user_867","movie_23","rated",59215,5,1.0000
"user_721","movie_325","rated",59253,3,0.6000
"user_373","movie_941","rated",59293,4,0.8000
"user_832","movie_471","rated",59329,4,0.8000
"user_717","movie_405","rated",59330,3,0.6000
"user_717","movie_340","rated",59372,4,0.8000
"user_293","movie_97","rated",59386,4,0.8000
"user_472","movie_33","rated",59405,5,1.0000
"user_268","movie_259","rated",59461,3,0.6000
"user_301","movie_323","rated",59472,4,0.8000
"user_373","movie_194","rated",59503,4,0.8000
"user_128","movie_451","rated",59519,4,0.8000
"user_293","movie_285","rated",59528,5,1.0000
"user_472","movie_562","rated",59529,5,1.0000
"user_472","movie_260","rated",59533,4,0.8000
"user_721","movie_402","rated",59550,4,0.8000
"user_875","movie_772","rated",59613,5,1.0000
"user_867","movie_211","rated",59616,3,0.6000
"user_567","movie_647","rated",59627,5,1.0000
"user_472","movie_215","rated",59724,4,0.8000
"user_627","movie_205","rated",59726,5,1.0000
"user_875","movie_169","rated",59776,5,1.0000
"user_627","movie_176","rated",59800,5,1.0000
"user_470","movie_286","rated",59848,4,0.8000
"user_751","movie_194","rated",59928,5,1.0000
"user_73","movie_683","rated",59945,2,0.4000
"user_1","movie_168","rated",59973,5,1.0000
"user_293","movie_693","rated",60014,4,0.8000
"user_472","movie_358","rated",60015,5,1.0000
"user_721","movie_173","rated",60026,5,1.0000
"user_751","movie_432","rated",60032,4,0.8000
"user_128","movie_131","rated",60039,5,1.0000
"user_268","movie_79","rated",60062,3,0.6000
"user_641","movie_305","rated",60128,5,1.0000
"user_867","movie_135","rated",60151,5,1.0000
"user_435","movie_476","rated",60250,3,0.6000
"user_627","movie_521","rated",60310,2,0.4000
"user_435","movie_665","rated",60356,3,0.6000
"user_301","movie_481","rated",60364,4,0.8000
"user_435","movie_572","rated",60391,2,0.4000
"user_721","movie_179","rated",60473,5,1.0000
"user_832","movie_25","rated",60537,2,0.4000
"user_721","movie_330","rated",60557,3,0.6000
"user_567","movie_179","rated",60568,5,1.0000
"user_456","movie_4","rated",60578,3,0.6000
"user_567","movie_198","rated",60621,5,1.0000
"user_268","movie_452","rated",60659,1,0.2000
"user_268","movie_188","rated",60664,4,0.8000
"user_69","movie_288","rated",60687,5,1.0000
"user_414","movie_690","rated",60700,4,0.8000
"user_567","movie_100","rated",60708,1,0.2000
"user_717","movie_50","rated",60719,4,0.8000
"user_721","movie_457","rated",60736,3,0.6000
"user_435","movie_96","rated",60746,5,1.0000
"user_721","movie_69","rated",60766,4,0.8000
"user_627","movie_1135","rated",60770,3,0.6000
"user_867","movie_79","rated",60790,4,0.8000
"user_301","movie_284","rated",60857,4,0.8000
"user_867","movie_956","rated",60873,4,0.8000
"user_832","movie_245","rated",60884,3,0.6000
"user_832","movie_681","rated",60892,2,0.4000
"user_1","movie_123","rated",60927,4,0.8000
"user_875","movie_334","rated",60949,4,0.8000
"user_456","movie_125","rated",60999,4,0.8000
"user_128","movie_319","rated",61018,5,1.0000
"user_751","movie_708","rated",61040,4,0.8000
"user_105","movie_269","rated",61075,4,0.8000
"user_435","movie_885","rated",61084,3,0.6000
"user_627","movie_288","rated",61115,3,0.6000
"user_751","movie_434","rated",61121,4,0.8000
"user_435","movie_447","rated",61149,3,0.6000
"user_373","movie_172","rated",61227,5,1.0000
"user_751","movie_257","rated",61250,4,0.8000
"user_435","movie_307","rated",61262,5,1.0000
"user_268","movie_358","rated",61285,3,0.6000
"user_567","movie_136","rated",61308,5,1.0000
"user_721","movie_303","rated",61316,3,0.6000
"user_472","movie_416","rated",61323,3,0.6000
"user_721","movie_471","rated",61367,5,1.0000
"user_456","movie_127","rated",61369,5,1.0000
"user_128","movie_501","rated",61429,3,0.6000
"user_128","movie_432","rated",61437,2,0.4000
"user_470","movie_258","rated",61475,4,0.8000
"user_717","movie_826","rated",61482,2,0.4000
"user_627","movie_47","rated",61511,2,0.4000
"user_832","movie_328","rated",61518,3,0.6000
"user_472","movie_24","rated",61545,5,1.0000
"user_268","movie_218","rated",61572,2,0.4000
"user_470","movie_1134","rated",61589,4,0.8000
"user_293","movie_152","rated",61590,4,0.8000
"user_567","movie_195","rated",61602,3,0.6000
"user_717","movie_846","rated",61662,4,0.8000
"user_435","movie_790","rated",61680,4,0.8000
"user_717","movie_1137","rated",61698,5,1.0000
"user_751","movie_3","rated",61748,3,0.6000
"user_721","movie_581","rated",61755,2,0.4000
"user_268","movie_718","rated",61790,4,0.8000
"user_414","movie_748","rated",61837,3,0.6000
"user_373","movie_645","rated",61838,5,1.0000
"user_301","movie_429","rated",61878,4,0.8000
"user_472","movie_161","rated",61926,5,1.0000
"user_75","movie_460","rated",61940,5,1.0000
"user_435","movie_230","rated",61942,3,0.6000
"user_889","movie_72","rated",62022,3,0.6000
"user_751","movie_785","rated",62024,4,0.8000
"user_721","movie_111","rated",62025,4,0.8000
"user_717","movie_597","rated",62044,4,0.8000
"user_889","movie_659","rated",62045,4,0.8000
"user_1","movie_191","rated",62070,5,1.0000
"user_889","movie_134","rated",62101,4,0.8000
"user_889","movie_160","rated",62120,4,0.8000
"user_435","movie_928","rated",62146,3,0.6000
"user_889","movie_654","rated",62159,3,0.6000
"user_889","movie_65","rated",62215,4,0.8000
"user_751","movie_95","rated",62247,5,1.0000
"user_867","movie_318","rated",62265,5,1.0000
"user_889","movie_58","rated",62268,3,0.6000
"user_435","movie_22","rated",62279,4,0.8000
"user_867","movie_96","rated",62305,5,1.0000
"user_567","movie_246","rated",62336,4,0.8000
"user_128","movie_381","rated",62388,3,0.6000
"user_889","movie_168","rated",62394,4,0.8000
"user_268","movie_286","rated",62399,5,1.0000
"user_435","movie_1291","rated",62400,1,0.2000
"user_889","movie_762","rated",62403,3,0.6000
"user_889","movie_246","rated",62406,4,0.8000
"user_867","movie_174","rated",62471,5,1.0000
"user_751","movie_193","rated",62484,5,1.0000
"user_472","movie_796","rated",62494,4,0.8000
"user_889","movie_819","rated",62522,2,0.4000
"user_435","movie_571","rated",62542,2,0.4000
"user_69","movie_172","rated",62554,5,1.0000
